Time,pelvis_tilt_moment,pelvis_list_moment,pelvis_rotation_moment,pelvis_tx_force,pelvis_ty_force,pelvis_tz_force,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,lumbar_extension_moment,lumbar_bending_moment,lumbar_rotation_moment,knee_angle_r_moment,knee_angle_l_moment,ankle_angle_r_moment,ankle_angle_l_moment,subtalar_angle_r_moment,subtalar_angle_l_moment,mtp_angle_r_moment,mtp_angle_l_moment
11.500000000000007,12.66543150998637,-15.347249049998975,-2.340713919994636,-4.528522919984818,-42.507741100004175,14.117693739994628,-15.165906499998018,-7.737426659999496,2.6034907799998415,-5.505419560002102,1.4722491699995937,-0.43547030999988956,12.132689790000656,-7.31373754998994,0.8353107600033824,16.28428319000018,8.845395290000518,-16.64226663999966,-19.6624877399994,0.5399651399999532,5.43925501999977,0.02274646000000134,0.022035220000001417
11.550000000000008,24.841767039930524,-66.02401675000256,-12.28814571996611,-32.92975738986837,-28.424016000027542,-62.47605233001981,-13.989340169999675,-7.05459063000065,2.361376709999818,-7.706845569998752,-0.8292273699993986,-0.08657140000017001,-29.33858536000547,-16.206273369941915,-11.632890239966887,15.723745299999779,11.44814821000022,-14.866836389999737,-18.15606651999995,0.40447552999998876,4.553494289999943,0.022845660000002262,0.023338320000001418
11.600000000000009,151.50862424000542,28.97047330002852,-63.3250628200045,-248.19649977000194,-10.507952600053702,58.894156589997394,-9.646111779997863,-6.511804710001338,1.7928375200001958,-6.006309879994813,-1.1696248800007083,0.28594425999967266,45.89733140001109,-117.52291851000192,-59.72828963000161,14.859213819999876,11.91769185000068,-13.26460713999964,-18.377134060000152,0.4579187199999926,4.317600329999939,0.019454410000002587,0.022558629999998473
11.65000000000001,-37.978102070051115,-55.30909186004242,12.770134330007131,84.043275190072,-58.20902494001255,-70.674143250063,-12.116916330000006,-6.472154169998854,2.03800573000002,-5.223896770002473,-1.8595527599995747,-0.16773500000008462,-26.950075560035053,38.217933490042505,14.900870740005521,14.844678070000237,13.351417769999856,-11.240039359999608,-19.158182990000054,0.311982049999955,4.119152449999996,0.027159790000002175,0.021913090000000135
11.70000000000001,20.76308635998553,-24.025292230009644,-1.8059114000022738,-30.921754419982683,-12.684347379990395,11.38528796999351,-9.33572089000004,-4.4962439699989,1.4530864299999524,-10.253939890001321,-1.8261644699997959,0.7338892100000353,6.859345099993709,-14.544020339988712,-2.4761534400034098,16.252970059999946,13.78015001999988,-9.495024539999658,-18.746662829999792,0.3199906600000476,4.169136740000006,0.02030249999999938,0.021521530000000753
11.75000000000001,7.394833199985892,-57.858093549961076,-3.3801968300062715,1.254382350009017,-88.88019236004972,-80.65083082999314,-8.069446629997433,-4.282343770000316,0.977025640000069,-5.984892249994261,-1.0931428600011788,-0.2139739700005093,-34.635643179980796,0.9427681900136808,-2.6434540300018314,15.745616700000213,15.60070951000088,-7.881502009999666,-17.459463779999677,0.4658484199999952,4.0112655699999245,0.026944720000002264,0.02420830000000075
11.800000000000011,6.332931849994498,-15.533950950010391,1.260932770002438,1.36648620998983,-21.184092430011194,49.511295609965885,-9.978679149998584,-4.141325299998714,1.2150331599997053,-10.235904650001451,-1.5836234000003073,0.6133457499999605,15.913432409988296,0.18600149000086197,1.7314264500009109,16.334152040000216,15.848056719999523,-6.7943640899998385,-15.725069089999549,0.4389177799999751,3.6198652299998875,0.02277096999999892,0.022828919999999742
11.850000000000012,37.39210519003629,-21.370494099976796,1.7560461800003295,-45.004689950035385,-35.311319769965486,41.00730640006269,-10.139929580000894,-3.2666664000008936,1.1889128700002574,-15.666820660000937,1.8741566600018618,0.3484693600000918,13.95150327002678,-25.8021414300273,-1.8208122400010032,16.086291419999874,12.193025619999219,-6.171882829999893,-13.512052139999476,0.25057948999994445,3.23846366999996,0.02342884999999958,0.021878589999999205
11.900000000000013,5.952857330008339,-25.257199369993813,1.4985584700013672,10.35998935999835,6.410448800016959,6.137114370001145,-8.691619109998252,-1.906259880000868,0.8725650999997216,-7.969902009998655,4.851288800000644,-1.2206696200004272,2.175825920003502,0.110127669994867,0.4563798900003171,14.712452449999162,12.535896289999876,-5.692034329999858,-11.039129119999295,-0.0006064600000365425,2.907670699999833,0.02302269000000016,0.022798019999998854
11.950000000000014,41.3835863299621,-14.046283120001089,1.619043009999484,-70.10037985994268,62.289351210019035,16.075655709990897,-7.762709029998883,-1.1994816000022428,0.904425509999826,-8.756491920000446,2.974221079996209,-0.7688506599998179,14.437751839997667,-32.90702109996844,-2.9087785299970617,9.601655939998993,8.026613879999072,-5.144367849999913,-8.452399959999607,-0.037764930000044765,2.0247684899997345,0.022638749999999364,0.02210994999999622
12.000000000000014,33.21282573002607,-42.27244081998308,5.253069280002114,-70.36052493004004,24.38834189998427,-44.66146212998001,-14.476008850000957,-4.245144840000836,3.602496500001001,-9.116941210001258,-2.83670482999975,1.299860110000517,-7.249631879983362,-32.58293037002106,-0.1309264700000804,10.05972937000168,9.479331680001255,-5.429018460000178,-8.50556819000043,-0.30367129000008103,1.403697229999962,0.02086484999999981,0.02368698000000105
12.050000000000015,0.12478510000933873,-6.582012080017341,-1.0854133300012248,-6.279461890006607,-25.330837760007917,-1.9665573200162711,-15.080411790002671,-8.352999330000124,5.8599710000006615,-16.634342870001984,-3.685534099998802,1.7180908299998594,28.479357859990554,5.474907769993983,-0.44248121000314744,19.51630855000282,17.32751859000348,-6.257076470000357,-10.778951750000795,-0.49688455000003656,1.7171211400001916,0.02062994000000019,0.02237820999999869
12.100000000000016,9.671319810029102,-35.71790160003041,1.5735297899943372,-7.4202383000609595,-54.1801757499871,-17.449535760029626,-29.456016700003808,-5.818986769997407,7.307052830000784,-21.365989699999375,-0.7142696999994389,1.0139423000000336,23.77527350998016,-5.702950010027273,1.5005379399875427,30.072988360003365,28.237497110002153,-7.7697496000007655,-13.168069090000566,-0.5996153599999392,2.331406870000159,0.02200976999999661,0.021609809999999244
12.150000000000016,8.029895010006015,-12.23774726000104,4.050518080000709,-3.103309040009723,-45.02967489001422,-16.61783223000954,-27.286008189997695,-3.9931424500000534,6.845309099999552,-21.65464857000127,0.7028232500006204,-0.5922837400004979,43.000127229997325,-4.787284050003085,3.1614971199991433,40.33181409000289,32.484576810001386,-11.621578150001529,-14.98049379000075,-0.011020749999744953,2.9453304000002785,0.02268257000000104,0.022299429999999728
12.200000000000017,16.37451115998743,-27.54062435000919,2.3222785100006194,-9.867842999956988,-32.956512989990486,-23.453907520001493,-28.496800810002128,-2.2751896400001987,5.575565519999324,-25.00982316000141,2.9342640700012947,-3.027305790001434,37.798659409997,-9.761457709988619,-1.367166489995367,47.18329490000159,38.85370892000294,-15.363244990000819,-17.421006430000865,0.6338289800001842,4.020012430000411,0.022949910000000392,0.022048919999999625
12.250000000000018,6.934851689984066,-35.80627746999543,0.45324689000327323,-6.8519037699767145,-37.33429823000303,-14.819310789983168,-31.72801863999907,-1.053139219999472,3.4274865899991815,-28.15464997000104,3.2777496999998283,-6.9467677800011565,39.13780472000405,1.0409931200131095,-0.08314341999260291,51.56488539000151,48.56321411000364,-17.084497790000622,-20.748032920001748,1.2353533600002584,5.210093680000497,0.022102139999999954,0.022147880000000078
12.300000000000018,13.726611000002109,-31.239603460011512,2.245626109995559,-9.807492379991473,-41.66686563000159,-10.172442480020123,-28.42265353999912,-0.8188105900028899,1.5512333699988206,-30.224721290000964,2.6524311899985475,-8.565762810000846,43.44055676999081,-1.1747370799982053,-1.0267551000032185,55.56082046000176,58.19366741000324,-19.318744740000927,-27.050761270002383,2.0062568200003046,6.883633610000679,0.02267541000000174,0.02067758000000038
12.35000000000002,18.53482044000701,-42.326480040014125,1.9727837599914602,-12.013542999982112,-39.61663845000721,-33.64951619002395,-28.080868510000197,-3.061474380005164,-1.4389466700015718,-30.050366610003117,0.5415110999979759,-11.349340850001086,36.49529006999239,-4.547675649998727,-3.0496963900084135,61.03844927000232,65.55015608000383,-22.247749600001097,-33.40198701000245,2.8463508200002963,8.748756510000693,0.022725610000003817,0.021970690000000966
12.40000000000002,12.09281849999668,-39.61944648999494,1.8745224700004752,0.720339879998317,-44.66959367000657,-5.057348629979528,-29.517811200000324,-3.286629289999605,-3.7903188000007177,-33.416045300001194,0.6633144100001142,-13.963197010000627,46.72470682000652,2.6674740500023892,-0.45818026999804373,67.11898212000169,73.76970397000218,-25.465059080001467,-40.43234698000302,3.471841750000234,10.615779080000776,0.021954549999999587,0.020862839999998332
12.45000000000002,13.100539000017223,-37.53782755001545,6.818701750007263,-3.9800418500419594,-34.36221229000766,-7.927887990030449,-29.20845702999883,-4.14489084000103,-5.710238430000648,-35.78384125999976,-1.6069411500027089,-15.773367550000515,53.24717399998584,0.9786040299822809,2.1660016699952296,71.96773474000257,75.93889397000017,-30.25478071000235,-47.81120331000263,4.447632620000583,12.526815040000697,0.02142613999999847,0.020674669999999572
12.500000000000021,22.428350810019,-33.01066490998082,5.364357169987809,-21.955256530014356,-44.86116878001776,-7.519142019980081,-30.050389640004454,-5.21969637999922,-8.255439340001008,-38.79525689000312,-4.134611759998231,-17.442235670001153,63.35538997002442,-4.720709270006653,-5.973850900019201,77.35251343000205,78.26146296000212,-34.800166750001246,-52.23964715000138,5.8082316600004225,13.778474250000428,0.022827670000004067,0.02101346000000151
12.550000000000022,17.625729329840553,-51.63841026998699,7.578721579981681,-11.578553539666451,-51.2500365200174,-9.755634739970487,-33.17718721000361,-8.834591740003734,-9.471383150000063,-42.62944761000455,-7.813578989997494,-20.802221100001812,57.51788483001283,-0.542015829864491,-1.7124614399168046,80.95152369000148,82.36898999000205,-36.6355044200004,-55.74147998000158,6.420312110000131,15.03276360000059,0.021050430000004335,0.020347550000001297
12.600000000000023,6.085258559883158,-43.38306297996887,5.107651789991538,24.071243150252258,-82.65727672006635,-5.8690127799982434,-39.24332468000331,-9.270395670001006,-9.179919449999842,-47.09740120000202,-7.05976348999834,-23.883213970000746,72.89031202001595,13.00628136009776,5.96483080006578,84.37954445000142,84.5121320300012,-38.14687759000097,-58.9149773400008,6.776114830000219,16.384891430000447,0.021537640000002047,0.02025153999999884
12.650000000000023,22.322797600027073,-36.30926671999965,10.672861860013388,-12.519074350040864,-55.36436672999993,7.253059309997225,-40.60912546999995,-7.821094419999944,-8.880863569999978,-44.187962119998744,-6.473070209998037,-25.92244283000048,83.3674930400002,-3.01486902002736,-1.3658951500020202,86.31731823000051,84.37978249999928,-40.066277510000525,-58.825325209999065,7.1864184000000915,16.99425423999999,0.02143268000000063,0.020056610000000488
12.700000000000024,11.328029769995766,-36.03989443000346,5.335349619988408,10.790298920024227,-38.87588084004121,0.21902763998086505,-39.54803884999699,-7.372246929998475,-8.164811489999549,-40.989183020000446,-4.653244769995824,-26.265520089999445,78.5043273299851,7.107661880011169,0.5406030199948263,86.33253377999908,81.05911151999769,-40.45173428999998,-55.1784465799975,7.095727259999865,16.336446589999326,0.021768509999997496,0.02007588999999902
12.750000000000025,16.87613320002692,-35.666326479992506,7.724553590001721,-4.842220850037686,-32.58793512000343,1.1212815000004461,-38.98924598999829,-4.541323869995607,-6.631431749999056,-39.2977897600008,-1.5213556099933399,-24.484621799998564,74.62846229000345,0.9002219199813093,-1.1964081500100952,83.32920485999767,75.68937862999744,-39.840803709999435,-49.46256356999717,6.654077729999711,14.602201119999043,0.0204792799999978,0.020295209999999144
12.800000000000026,8.89799422999684,-33.6199325300025,3.4995747199950835,2.646411309988026,-22.350053590012546,-4.47964135001678,-38.4998834399979,-3.2712292800001346,-4.36666719999909,-35.76349638999712,1.7162255699998779,-20.92348867999789,70.7701209199894,4.996056800001383,-0.165511070002055,79.53872082999857,70.94057324999764,-38.0689200199989,-44.918842999998276,5.865455899999507,12.883970999999233,0.022046919999999245,0.02043537000000084
12.850000000000026,8.842397599998865,-35.93525266001432,-2.5892147300078903,8.765832079990822,-3.8986063100057877,-25.796958420031324,-32.4979718599954,-2.9829287600016925,-1.1701519999979917,-29.095920049996156,4.385604429997745,-15.850793339997029,53.45775258997646,5.587208720003185,-3.49330833000675,75.39606753999774,65.62210928999689,-34.88543860999766,-41.107892589997356,4.551775299999158,11.154213539998885,0.0206496999999983,0.02167642000000121
12.900000000000027,9.156195459983724,-22.17502067998524,1.3638339699895443,7.478491780030928,12.817519089991766,-10.283484539981206,-25.23262136999537,-3.779406630000903,2.5377306900013585,-21.133539519997072,4.477994379999473,-10.257093679997723,49.32257142000276,1.859371580018914,0.021398429997906542,69.32024334999528,58.17134626999474,-29.124619129996308,-34.494590249995625,2.7871192499990642,8.632648659998543,0.022371900000003206,0.02152519000000314
12.950000000000028,12.69837215001314,-22.744129490001658,2.3162172700014665,-1.1105153400329577,40.77040068002948,-4.835671419989749,-16.6731734099969,-5.64066235000085,4.767447980000969,-14.720714819999518,2.7901496299984134,-5.232386339996037,32.03711224999511,-2.5712860700140294,-0.070199680002553,56.74088349999081,43.411281719989056,-21.93441984999599,-25.6989660299949,1.4168966599994484,6.04681551999858,0.022251169999998873,0.021513079999998862
13.000000000000028,4.637362460009076,-22.47403119999472,0.2942793699976253,10.90524822997507,83.32693835001781,-8.806984109979698,-12.428107039999887,-8.449554530001153,6.625967690000742,-11.080469640000093,-0.9074324900018266,-0.34183533999712734,20.72530526000351,1.2051601799918685,0.2254732499962643,37.21955898998743,21.996045269988993,-15.660240839996954,-17.776655159996416,0.5667181999995816,3.7278986099988396,0.022584500000000483,0.021743859999999456
13.05000000000003,3.220370920016667,-14.390906120004136,-1.7679638400034094,0.5917414799638689,94.84769610998697,-6.150467440019275,-11.52269172999953,-8.666958599999068,6.568092859999744,-7.094542709997572,-3.18192391999932,1.5267130299998284,18.034364179989968,-0.38795644001355845,-0.965094510006028,17.966199489991094,7.1241951999945465,-10.9490297799977,-13.000288839997888,0.09324359999987451,2.369688009999621,0.02231798999999987,0.02182550999999915
13.10000000000003,23.692254279941952,-19.33538479996566,-1.2492115200073057,-29.38532652993037,68.52809975000064,-16.91129967995389,-9.935165540001536,-9.294170799996643,5.174427690000204,-7.0615884799965585,-3.2740477399997787,1.3893211799997647,7.268211140023818,-17.037187039951966,-3.833566079998076,7.937605409996205,-0.20740484000251164,-7.4095767399982355,-10.392144609999441,-0.008667740000032781,1.9318639399998658,0.023128169999996246,0.020627719999999735
13.15000000000003,0.8414015299653768,1.921405339999259,-4.014291390000286,-10.750405489936412,15.87743431996118,22.029057210006023,-12.523332440003244,-6.702737079996651,3.5830401999987993,-7.447521380000394,-2.5220030799951627,0.31674016999850396,22.65133724999917,-0.5710428799708147,-1.7587746599950949,6.432636290001198,-3.6321138800015036,-5.483202629999706,-11.980685210002747,0.05929557000006535,2.30025692000085,0.021398810000000185,0.02167414000000023
13.200000000000031,15.868771850064693,-35.86675522999862,-1.8991864100037115,-7.959099660090688,-95.2584381700732,-19.25743301999342,-12.600318579996124,-4.721668420001239,2.013567129999059,-13.999546130005434,6.621478100002614,-0.7998371600001143,-9.967638459998625,-9.636937960050854,-2.940880840007804,13.247808790006166,-5.177888649999399,-6.648311060001691,-19.238070770005695,-0.06133708000018288,4.392339800001435,0.02195126000000056,0.021357299999996218
13.250000000000032,51.10500312035532,-34.35195685007984,-5.5310134700540505,-66.75810630056695,-116.21695129986408,-4.529739299997108,-10.004747679999777,-7.458088890008338,1.863289249998536,-17.772318010004447,4.939033019993533,-0.4339630300007077,-4.048182210026528,-37.76046232030187,-7.87716391005467,19.549559530002046,-1.4993678699969881,-8.830189430000575,-27.06919341000379,-0.311429360000097,5.9833871100004465,0.022880209999999346,0.02195159999999733
13.300000000000033,15.088854450149329,-10.881252390088118,10.490795729925903,-22.292536660156234,-39.65646370009714,81.13456597963378,-12.993807519997418,-11.312529370002235,3.2585055099984723,-20.089184959983605,1.9116328400053644,0.15728679999808534,29.839350339891098,-8.148076490107794,8.948328299931473,17.977259499998336,-0.34116940999881645,-8.833632299999719,-29.583420329999356,-0.33712148999996616,6.0355698199996635,0.023243739999996488,0.02195003999999835
13.350000000000033,72.5291291601436,-16.4956777500934,-1.8835553401661391,-102.99659515016037,-25.90112306021095,9.718266519513328,-9.188919289980275,-9.369126169997216,2.334845909995984,-11.647428279989699,1.5175818200098923,0.2830636999977635,12.944534239857857,-56.21571735008417,1.3073710098330587,15.57810182000001,1.0074906500026133,-8.236416199999532,-26.954802709997956,-0.15614540999989152,5.43872054999959,0.02327426999999811,0.0230875299999968
13.400000000000034,15.75579213978202,-19.367178090015173,-2.162889789972888,-27.87747037967373,-18.152687980106734,0.5040968498711536,-4.52479147999396,-6.01793456000024,1.1576051699988534,-9.846887169992105,0.9871344899993224,0.08024683999826737,3.0915820999544836,-7.760148389809661,-2.4211445099807785,14.39407837000016,5.496507000003977,-7.770215909999685,-23.680137639996957,-0.006633880000026947,5.027796149999479,0.022032540000005544,0.02184114000000837
13.450000000000035,-74.26144493021641,-27.048523740024905,16.367351450045597,127.53596955034934,-55.875032050064085,-21.47239600009968,-4.002074250000792,-7.953226310000542,1.0233737799998246,-7.212642909992461,-1.3401077500022713,-0.22242675000120127,-12.440414650042154,71.78961114018448,11.443237200037352,14.067850899999257,9.77724111000342,-7.587382719999886,-19.330804099997252,0.05453858000011744,4.1119663099993895,0.02426269000000588,0.02341569000000676
13.500000000000036,-3.7302758799712157,-40.01986619005474,1.2672753599577418,36.98210525979415,-11.835234310011419,-21.71168853004142,-11.511823329992222,-5.458932669994884,1.2619978899997106,-9.731544830010455,-0.43771737000787847,0.6535480700009496,-9.591905770040377,11.697152789948888,-0.3118811900448548,12.575889880001219,12.529774559999893,-7.918317990000327,-16.72940134999853,0.24509735999999882,3.732891870000013,0.019769330000000324,0.01810920000000154
13.550000000000036,26.469869230104678,-29.953812910013934,-1.4464066400442779,-44.86989597026753,-51.47742403999639,-2.494443440013999,-3.0660509399964324,-7.415625689997212,0.985946530000823,-9.422235649996558,-3.595787170003626,0.6372881300002151,-8.352124820011396,-19.898251360102268,-3.0966511700315067,14.146998160000397,12.799184569999483,-8.105693759999907,-14.818424339998765,0.23757919000006333,3.847635100000122,0.02332116000000215,0.023540660000008824
13.600000000000037,11.396527160201995,-18.71289530007779,3.671757999969617,-11.26207681031653,-32.410926569983125,7.857807999905296,-2.5494885199980946,-6.625955109998641,0.8748420599989257,-6.709071020006149,-0.855425689997539,0.0686230600002774,-1.4113791300478447,-4.454879070178501,1.4759799399785885,14.243904950001161,13.358335969999992,-7.923017389999994,-13.406103359998959,0.3315841100000596,3.815560549999902,0.02249934999999706,0.02354673000000604
13.650000000000038,12.655722490030858,-32.9813516801741,2.0694868100045154,-10.778024140041433,-17.230952879928303,-11.497920980198167,-3.1210468800044833,-7.327483840000712,1.1815917700004928,-6.192243560005371,0.5909686900020368,-0.23256171999972927,-11.811665740130332,-4.846674170035762,-0.5037597399996342,14.734499869999887,14.022573089999343,-7.918018609999935,-12.577068069999626,0.32723789999997893,3.7893168300000553,0.021912579999996625,0.022228990000000004
13.700000000000038,26.150596379896296,-17.096041710163096,-4.802201679966143,-16.690480709875164,-31.252281449875067,15.79097572984795,-4.161175090011894,-8.528792669995994,1.3130459500008542,-6.0874999300045864,2.3534033899992277,-0.575880909999969,2.6436926898832835,-11.266587789930345,-6.4879224399759705,14.366901039998856,14.429201870000366,-7.479233689999514,-11.939893369999488,0.2610328200000204,3.832050280000071,0.023195759999995846,0.022775709999994297
13.750000000000039,-13.347396489980053,-62.59002485999339,10.66889458999655,23.063555549985907,-32.98212212002506,-55.713416800008545,-6.033170469998012,-6.483879740000203,1.2482380799999038,-4.988755789997985,2.3230389400014526,-1.1090945100002036,-37.86475918999969,14.874845919986155,7.126972059996689,14.9250502600006,15.40069787000052,-6.314120439998878,-11.3168401299998,0.2777146900000442,3.77234951999988,0.022970180000001332,0.022682950000001215
13.80000000000004,4.651079859998537,-30.882730800006698,3.686556760011169,-0.7475438799641869,-48.34048082996186,8.925436870017988,-5.551456350001432,-6.41715263000101,1.2111234700001043,-7.742310279999712,3.4130011800022784,-0.8860223300009589,-8.700040280000735,3.6592808400013306,1.3874439100075395,15.707469860000261,14.08556938999845,-5.173467089999365,-11.843336560001006,0.3645653200000451,3.645013649999959,0.02233947999999907,0.021901550000000235
13.85000000000004,15.891762249971991,-40.90316244996103,4.037152389992052,-6.724013959929818,-36.73046509994728,4.095489160093239,-6.478157920003843,-6.0118315600013155,1.2349514000005295,-10.01035060999666,5.300863650000019,-0.9817897900000796,-12.813712909961525,-5.425206009970278,0.4297932199936736,15.5142753199994,11.638509679999345,-4.497009869999647,-13.291796140000795,0.3391905999999159,3.3169013899994604,0.02318104999999762,0.02147140999999665
13.900000000000041,-24.515031430069854,1.0423799200523778,-9.25785544003013,79.59096955016417,53.592401420104586,140.36304025021286,-14.306015910014596,-5.905369489999866,1.608337140001467,-4.680557629997317,5.379286240003657,-0.5735378199994525,34.59671672006687,34.49199051007611,-7.443922920026827,13.708280179997267,11.176097019998263,-4.404511580000211,-12.399051729997666,0.1730698999998545,2.668928279999605,0.021304839999997806,0.025296490000003464
13.950000000000042,4.193068719984988,-26.74952916997922,1.7514535599939083,-11.20619486998491,50.52029884001775,8.555015329978431,-11.430240919999838,-4.1675179400023055,2.1582595500010764,-3.3505207799933916,4.478963249996523,-1.7168246100006779,1.5626756300090219,-3.3424647799889784,1.6769347399987038,12.158295319997695,7.701634919999578,-4.291925659999432,-8.39877907999656,-0.12064817000022382,2.158261559999541,0.02265887000000058,0.02176942999999686
14.000000000000043,4.460606249963796,-6.990722570042211,-0.7200168599839922,-15.86597570997124,53.99554506997021,5.1182301999028965,-7.328887719995706,-7.287611859999063,3.290914340001309,-5.134232890010116,0.42708658999822613,-1.1290478299981335,15.21721322996364,-0.03865181997368694,-0.7817873999868936,11.78560081000498,8.381997700000047,-3.3905920699994896,-6.888949390000986,-0.24839470000002967,1.8048694699999546,0.02253621999999473,0.0206314200000055
14.050000000000043,15.628274140022803,-18.97255305000867,2.774196960001902,12.50916568991994,-20.282863100083752,-18.657011710000265,-5.772958030018333,-10.512547979997015,4.471289890001269,-16.885043369996225,0.9456529499996527,0.3107962999994053,10.892563410003577,0.3627491799704514,-2.0607929199946473,19.66047602000468,15.188335910011745,-3.84422822000128,-9.125200200001965,-0.29421369000002356,2.090086680000363,0.022214049999997064,0.02113137000000754
14.100000000000044,9.033462319951951,-7.276563560037628,3.183196769968739,-7.9859598300260375,-38.20063333995641,25.285706219968592,-21.502411120007636,-7.724727149988162,5.942115850002008,-14.645491049993439,-1.2937115500006315,0.20655869000051735,36.49448281997211,-1.2017573499672443,3.884645989982852,24.868989270006573,29.038832270008285,-5.2833018400017,-10.781361730000745,-0.19178768999971396,2.0969548099998097,0.023572239999993232,0.02312349999999987
14.150000000000045,3.5300426599984522,-27.576523349984672,6.590451340005905,6.4709734700367285,-28.201799780008376,-21.638859199970526,-18.388452090000772,-4.51382769999807,5.615759949998935,-20.212802280004375,-1.1228784799958724,0.7342965599966635,21.915879820018244,1.059513840002708,2.8078529200033344,35.60811166000884,32.8701923900049,-7.715283210002618,-12.097362480002635,0.033809530000117397,2.218569640000805,0.023891820000002808,0.021503099999999935
