Time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
166.4000000000022,-0.3697866100055644,5.369462809956783,87.14724029997512,0.4858410600001037,0.8760022600005369,0.3463914199985104,20.253921059805226,-16.158321229956982,-15.563817450033486,-35.98281615976247,11.168879920012259,4.6999999998636605e-07,0.0,19.693191709790106,-13.750762669964445,-18.732640820091426,-36.35771852976195,14.070373470006315,-5.909999999976512e-06,0.0,-33.64831367972199,-0.7271219900067073,1.352204250023529
166.4500000000022,-0.5861601200115452,4.366047759955406,86.67395393998558,0.4883390000001041,0.8849522500002602,0.31375352999862743,16.35723578985015,-15.416117989977208,-16.31445570003618,-31.274140419822995,11.786382070040773,3.100000000018659e-07,0.0,15.439242949836611,-12.890824669961539,-20.716347560079594,-31.498885309811914,14.418579840025213,-5.3099999999598455e-06,0.0,-27.49034509973899,-0.9226262100059673,1.8177332800158945
166.50000000000222,-0.8476828100072178,3.514259039968952,86.51791059000128,0.4904594300000778,0.8887296700000846,0.28494903999882776,13.365757679882252,-15.098422529989078,-17.076529020035018,-28.052712819888225,12.816485810051397,5.000000000130129e-07,0.0,12.094897819870594,-12.043718019968727,-22.19921410004608,-27.74524110986086,15.107335580037674,-4.489999999965705e-06,0.0,-22.200956629794018,-1.0154038999975472,2.0669428100048477
166.5500000000022,-0.9279991799980153,3.1927486699915497,86.6061686600066,0.4918582100000537,0.8895574299999901,0.26104566999907786,10.844120139907588,-14.92193860999131,-17.841577910032075,-26.212657559948262,14.070016650055466,8.400000000138609e-07,0.0,9.313203469900195,-11.500950059987659,-23.018801290023003,-25.229729789922555,16.10654090004727,-3.6699999999707312e-06,0.0,-18.527336259870797,-0.851826589987338,2.210344700007774
166.6000000000022,-0.8626755799996314,3.07672275000428,86.7975584700128,0.49309448000005046,0.8888686499999795,0.24309909999933427,9.207180329933689,-14.772530179998453,-18.433164610026815,-25.628683929988043,15.287059480046388,1.010000000003784e-06,0.0,7.563067689933041,-11.379811169994493,-23.3318115500031,-24.134861379968548,17.11805579003444,-3.229999999992315e-06,0.0,-16.287433419937877,-0.5995159399938492,2.3829503300067403
166.65000000000222,-0.8960525200025151,3.0462853699963186,87.18341060002433,0.49417400000004386,0.8885820399999983,0.23085101999956664,8.116376899960855,-14.77659869000145,-19.049056790035213,-25.505786729995855,16.110127350025003,9.499999999932113e-07,0.0,6.601853999976923,-11.284542639996733,-23.21289615998127,-23.731937059993477,17.625914330011064,-3.2300000000070617e-06,0.0,-15.303184199976279,-0.5079612699976283,2.4414186299947924
166.7000000000022,-0.9501931300019486,2.8927476899943945,87.60416822001392,0.49522595000004727,0.8883510699999873,0.22312254999973397,7.591623139983506,-14.804566880000563,-19.642419630018637,-25.569849620004597,16.62279405001884,8.500000000031623e-07,0.0,6.397442969996119,-11.30633581000297,-22.97050683999202,-23.838106420009204,17.848682990006967,-3.2399999999964394e-06,0.0,-15.115193890005825,-0.4960577500006615,2.258673519990822
166.75000000000222,-0.9945912700009507,2.673866459986665,87.802666030003,0.496365500000052,0.8879258499999747,0.21858292999985424,7.439784180002417,-14.786950749997285,-19.882168970003228,-25.621781670000722,16.99656054001273,7.999999999984693e-07,0.0,6.461941600007481,-11.377109260004037,-22.84662367999791,-24.010902280004977,17.967382570004112,-3.2199999999973806e-06,0.0,-15.524220420026255,-0.49200648999910224,2.1504891099965926
166.80000000000223,-0.9810591599988518,2.1311047299688153,87.83584968000048,0.49759295000005144,0.8870568799999545,0.21635949999994078,7.8378554400271385,-14.664405849993335,-19.896044429999936,-25.6275042399976,17.221563140007085,7.999999999944565e-07,0.0,6.956292020030896,-11.521565830006416,-22.80471816999753,-24.121944420002492,18.036050690001954,-3.1899999999914534e-06,0.0,-16.059226130023607,-0.42979502999591745,2.0962574799982043
166.8500000000022,-0.9737728300020039,1.4626590799763368,87.80201749000085,0.4986406400000364,0.8861226299999778,0.2157686400000021,8.49724046002087,-14.5368582499965,-19.802720289997165,-25.592929749991868,17.338167429999373,7.399999999980847e-07,0.0,7.633234880021277,-11.633417419999073,-22.806759179997115,-24.132648099990192,18.01196651999093,-3.290000000011948e-06,0.0,-16.80033854004766,-0.359021289999717,2.100655059999262
166.90000000000222,-0.9729570399997239,0.8748213599817425,87.84479005000333,0.4994089500000332,0.8855063299999857,0.21689406000009326,9.194284780026821,-14.435777869995938,-19.70814791999544,-25.58834652000249,17.314745079996754,6.599999999956666e-07,0.0,8.393839370030792,-11.718488700004304,-22.68333854999226,-24.17266958000499,17.839698969989392,-3.3400000000109934e-06,0.0,-18.028214530074404,-0.2896899899976509,2.0025039999951946
166.9500000000022,-0.8707872399923915,0.5672834499882189,87.96573000000912,0.5001721200000396,0.8851073099999831,0.22047918000023378,9.93031301003922,-14.296765449991472,-19.63617986999877,-25.93752230002366,17.273211859996298,5.499999999934445e-07,0.0,9.322054360053029,-12.005138200018736,-22.393464919979625,-24.710381950036748,17.6788062999899,-3.470000000009545e-06,0.0,-20.194810990116917,-0.1518564299909227,1.7800703299878613
167.00000000000222,-0.6722300199867105,0.46586349000598043,88.25092677001629,0.5009531000000291,0.8849000000000007,0.22767454000041015,10.876035250039783,-14.13877943999012,-19.687271750004623,-26.695379030040428,17.102706629988273,4.1999999998868025e-07,0.0,10.661990250065049,-12.485086890027352,-21.782485599962204,-25.809608920064555,17.36100362998478,-3.680000000021796e-06,0.0,-23.519369970183376,0.11641370001952023,1.4439358999779648
167.05000000000223,-0.42773750999172316,0.7553671400206848,88.64540806001524,0.5017192000000428,0.884915949999993,0.2394244600006329,12.032944810066038,-14.0669766400041,-19.829369540001903,-28.058338290085874,16.793799959984664,9.999999998839731e-08,0.0,12.299114240078193,-13.086037040026998,-20.890452579964354,-27.50037451008597,16.834321079970017,-4.060000000018356e-06,0.0,-28.50501820026059,0.5048704600137486,1.0568508599921123
167.1000000000022,-0.14602551998124466,1.30760956001694,88.95080300001052,0.5029504800000656,0.8840412399999097,0.25591976000082833,13.836726950111096,-14.090957539996761,-19.671678809978733,-30.399447210129182,16.415908339978138,-3.9000000002804576e-07,0.0,14.367113280119117,-13.861614630044954,-19.87495607994721,-29.848964630125366,16.198947439973196,-4.48000000002959e-06,0.0,-35.174552340317526,0.9276656400253658,0.8846880499997036
167.15000000000222,0.21125818001289873,1.3546153999865318,89.12956586000834,0.5047810300000937,0.8803207799997389,0.2763579200009749,17.266885150189786,-14.139874860007495,-18.829920229953935,-33.981732390184796,15.91553497998424,-1.0800000000344266e-06,0.0,17.751123580185958,-14.872628090044252,-18.598205819933447,-33.01703247016198,15.579812219975118,-5.0300000000203814e-06,0.0,-42.640648640340515,1.3853087700167028,0.918431279997518
167.2000000000022,0.360000950003696,0.661273659949394,89.39458100001593,0.5070923600001059,0.8715588799994745,0.29912949000102035,22.361713970261874,-14.549317710025502,-17.782711259953235,-38.73546660023481,15.89773198001383,-1.940000000047028e-06,0.0,22.817973110265676,-15.764404700036188,-16.87337488990826,-37.24934203021345,15.130939129990955,-5.740000000032073e-06,0.0,-50.35003943033641,1.6016597300064477,0.9309082900064136
